Index,  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
548,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247107e+17,15,0,45," ""MiniportIfIndex """,19,,,,,,,,,,,,,,,,,,,
549,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247107e+17,15,0,45," ""IfIndex """,29,,,,,,,,,,,,,,,,,,,
550,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247107e+17,15,0,45," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
551,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247109e+17,15,0,45," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
552,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247109e+17,15,0,45," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
553,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247109e+17,15,0,45," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
554,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724711e+17,15,0,44," ""Filter """," ""wfplwfs.sys"""," ""WFP Native MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
555,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724711e+17,15,0,44," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
556,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724711e+17,15,0,44," ""IfIndex """,30,,,,,,,,,,,,,,,,,,,
557,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724711e+17,15,0,44," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
558,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724711e+17,15,0,44," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
559,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247112e+17,15,0,44," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
560,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247112e+17,15,0,44," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
561,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247114e+17,15,0,43," ""Filter """," ""vwififlt.sys"""," ""Virtual WiFi Filter Driver""",,,,,,,,,,,,,,,,,,
562,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247114e+17,15,0,43," ""LowerIfIndex """,30,,,,,,,,,,,,,,,,,,,
563,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247114e+17,15,0,43," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
564,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247114e+17,15,0,43," ""IfIndex """,31,,,,,,,,,,,,,,,,,,,
565,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247114e+17,15,0,43," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
566,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247115e+17,15,0,43," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
567,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247115e+17,15,0,43," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
568,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247115e+17,15,0,43," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
569,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247117e+17,15,0,42," ""Filter """," ""nwifi.sys"""," ""Native WiFi Filter Driver""",,,,,,,,,,,,,,,,,,
570,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247117e+17,15,0,42," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
571,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247117e+17,15,0,42," ""LowerIfIndex """,31,,,,,,,,,,,,,,,,,,,
572,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247117e+17,15,0,42," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
573,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247117e+17,15,0,42," ""IfIndex """,32,,,,,,,,,,,,,,,,,,,
574,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247118e+17,15,0,42," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
575,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247118e+17,15,0,42," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
576,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247118e+17,15,0,42," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
577,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,42," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
578,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""Filter """," ""FortiFilter.sys"""," ""Fortinet NDIS 6.0 LightWeight Filter""",,,,,,,,,,,,,,,,,,
579,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""LowerIfIndex """,32,,,,,,,,,,,,,,,,,,,
580,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
581,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""IfIndex """,33,,,,,,,,,,,,,,,,,,,
582,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
583,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724712e+17,15,0,41," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
584,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247122e+17,15,0,41," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
585,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247122e+17,15,0,41," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
586,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""Filter """," ""pacer.sys"""," ""QoS Packet Scheduler""",,,,,,,,,,,,,,,,,,
587,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""LowerIfIndex """,33,,,,,,,,,,,,,,,,,,,
588,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
589,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""IfIndex """,34,,,,,,,,,,,,,,,,,,,
590,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
591,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247123e+17,15,0,40," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
592,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247125e+17,15,0,40," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
593,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247125e+17,15,0,40," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
594,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247125e+17,15,0,39," ""Filter """," ""wfplwfs.sys"""," ""WFP 802.3 MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
595,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247125e+17,15,0,39," ""OptDataPath """,1,,,,,,,,,,,,,,,,,,,
596,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247126e+17,15,0,39," ""LowerIfIndex """,34,,,,,,,,,,,,,,,,,,,
597,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247126e+17,15,0,39," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
598,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247126e+17,15,0,39," ""IfIndex """,35,,,,,,,,,,,,,,,,,,,
599,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247126e+17,15,0,39," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
600,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247126e+17,15,0,39," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
601,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247128e+17,15,0,39," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
602,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247128e+17,15,0,39," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
603,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724713e+17,15,0,38," ""Filter """," ""wfplwfs.sys"""," ""WFP Native MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
604,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724713e+17,15,0,38," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
605,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724713e+17,15,0,38," ""IfIndex """,36,,,,,,,,,,,,,,,,,,,
606,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724713e+17,15,0,38," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
607,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724713e+17,15,0,38," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
608,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247131e+17,15,0,38," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
609,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247133e+17,15,0,38," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
610,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247133e+17,15,0,37," ""Filter """," ""nwifi.sys"""," ""Native WiFi Filter Driver""",,,,,,,,,,,,,,,,,,
611,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247133e+17,15,0,37," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
612,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247133e+17,15,0,37," ""LowerIfIndex """,36,,,,,,,,,,,,,,,,,,,
613,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247134e+17,15,0,37," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
